1846	\N	\N	\N	\N	black,blue	\N
1847	\N	\N	\N	\N	black,red	\N
1848	\N	\N	\N	\N	black,red	\N
1849	\N	\N	\N	\N	black,silver	\N
1850	\N	\N	\N	\N	black,white	\N
1851	\N	\N	\N	\N	black,blue	\N
1852	\N	\N	\N	\N	blue,white	\N
1853	\N	\N	\N	\N	white,blue	\N
1854	185508	\N	 	m,w,b,g	\N	\N
1855	\N	\N	\N	\N	black,white	\N
1856	185425	\N	 	m,w,b,g	\N	\N
1857	\N	\N	\N	\N	black,lime	\N
1858	185503	\N	 	b,g	\N	\N
1859	\N	\N	\N	\N	black,silver	\N
1861	\N	\N	\N	\N	black,Orange	\N
1862	185573	\N	 	m,w,b,g	\N	\N
1863	\N	\N	\N	\N	black,blue	\N
1865	\N	\N	\N	\N	black,lime	\N
1866	\N	\N	\N	\N	blue,white	\N
1868	\N	\N	\N	\N	white,purple	\N
1869	185454	\N	 	w,m,b,g	\N	\N
1870	\N	\N	\N	\N	navy,white	\N
1886	\N	\N	\N	\N	black,yellow	\N
1887	185603	\N	 	m	\N	\N
1888	\N	\N	\N	\N	white,black,lime	\N
1889	185566	\N	 	m,w,b,g	\N	\N
1890	\N	\N	\N	\N	black,blue	\N
1891	\N	\N	 	w	\N	\N
1892	\N	\N	\N	\N	white,purple,gray	\N
1893	185458	\N	 	m,w,b,g	\N	\N
1894	\N	\N	\N	\N	black,yellow	\N
1895	\N	\N	 	b,g	\N	\N
1896	\N	\N	\N	\N	black,yellow,Orange	\N
1897	\N	\N	\N	\N	black,yellow	\N
1898	185589	\N	 	m	\N	\N
1899	\N	\N	\N	\N	lime,silver,black	\N
1900	185099	\N	 	m,w,b,g	\N	\N
1901	\N	\N	\N	\N	Orange,black	\N
1902	\N	\N	\N	\N	black,white	\N
1903	185593	\N	 	m	\N	\N
1904	\N	\N	\N	\N	black,silver,white	\N
1905	185498	\N	 	m,w,b,g	\N	\N
1906	185544	\N	 	m	\N	\N
1907	\N	\N	\N	\N	blue,black,silver	\N
1908	185103	\N	 	m,w,b,g	\N	\N
1909	\N	\N	\N	\N	black,white,Orange,silver	\N
1910	\N	\N	\N	\N	gray,blue,white	\N
1912	149238	\N	 	g,b,w,m	\N	\N
1913	\N	\N	\N	\N	white,black,red,silver	\N
1914	\N	\N	\N	\N	red,black,white	\N
1915	137213	\N	 	m,w,b,g	\N	\N
1916	\N	\N	\N	\N	white,black,blue,silver	\N
1917	185484	\N	 	m	\N	\N
1918	\N	\N	\N	\N	black,white,lime	\N
1919	137212	\N	 	m,w,b,g	\N	\N
1920	185491	\N	 	m,w,b,g	\N	\N
1921	185595	\N	 	m	\N	\N
1922	\N	\N	\N	\N	red,black,white	\N
1923	76893	\N	 	m,w,b,g	\N	\N
1924	\N	\N	\N	\N	white,black,green	\N
1925	\N	\N	\N	\N	black,white,red	\N
1927	185610	\N	 	m	\N	\N
1928	\N	\N	\N	\N	black,white	\N
1929	185426	\N	 	m	\N	\N
1930	\N	\N	\N	\N	black,red,white	\N
1931	\N	\N	\N	\N	blue,white	\N
1932	185505	\N	 	m	\N	\N
1933	\N	\N	\N	\N	black,blue,white	\N
1934	\N	\N	\N	\N	black,white,yellow	\N
1935	\N	\N	\N	\N	black,Orange,yellow	\N
1936	67193	\N	 	g,b,w,m	\N	\N
1937	185463	\N	 	m	\N	\N
1938	\N	\N	\N	\N	black,blue,white	\N
1939	\N	\N	\N	\N	black,blue,white	\N
1940	\N	\N	\N	\N	black,blue	\N
1941	\N	\N	\N	\N	black,white,yellow	\N
1942	185608	\N	 	m	\N	\N
1943	\N	\N	\N	\N	black,white,red	\N
1944	149239	\N	 	m,w,b,g	\N	\N
1945	\N	\N	\N	\N	black,white,lime	\N
1946	55228	\N	 	w,m,b,g	\N	\N
1947	\N	\N	\N	\N	black,white,blue,green	\N
1948	\N	\N	\N	\N	black,white,blue	\N
1949	185627	\N	 	g,b,w,m	\N	\N
1950	185599	\N	 	m	\N	\N
1951	\N	\N	\N	\N	black,white,yellow	\N
1952	\N	\N	\N	\N	blue,yellow	\N
1953	185556	\N	 	b	\N	\N
1954	\N	\N	\N	\N	black,white,red	\N
1955	\N	\N	\N	\N	white,black,blue,red	\N
1956	\N	\N	\N	\N	black,white,blue	\N
1957	\N	\N	\N	\N	black,Orange,white	\N
1958	\N	\N	\N	\N	black,white,silver	\N
1959	\N	\N	\N	\N	lime,black,white	\N
1960	185608	\N	 	m	\N	\N
1961	\N	\N	\N	\N	black,white,lime	\N
1962	62257	\N	 	g,b,w,m	\N	\N
1963	\N	\N	\N	\N	black,red,white	\N
1964	185524	\N	 	b	\N	\N
1965	\N	\N	\N	\N	lime,black,white	\N
1966	149237	\N	 	g,b,w,m	\N	\N
1967	\N	\N	\N	\N	black,Orange	\N
1968	149395	\N	 	g,b,w,m	\N	\N
1969	\N	\N	 	m	\N	\N
1970	149396	\N	 	g,b,w,m	\N	\N
1971	\N	\N	\N	\N	black,yellow	\N
1972	75772	\N	 	w,m,b,g	\N	\N
1973	\N	\N	\N	\N	gray,blue,white	\N
1974	78331	\N	 	g,b,w,m	\N	\N
1975	\N	\N	\N	\N	gray,lime,black	\N
1976	67192	\N	 	m,w,b,g	\N	\N
1977	\N	\N	\N	\N	Orange,blue	\N
1978	\N	\N	\N	\N	silver,blue,yellow	\N
1979	\N	\N	\N	\N	white,blue,red	\N
1980	\N	\N	\N	\N	gray,silver,fuchsia	\N
1981	\N	\N	\N	\N	blue,yellow,white	\N
1982	\N	\N	\N	\N	black,blue,white	\N
1983	\N	\N	\N	\N	black,white	\N
1984	\N	\N	\N	\N	lime,black	\N
1985	\N	\N	\N	\N	black,yellow	\N
1986	\N	\N	\N	\N	black,white,green	\N
1987	\N	\N	\N	\N	blue,yellow	\N
1988	177966	\N	 	m,w,b,g	\N	\N
1989	\N	\N	\N	\N	aqua,black	\N
1990	198201	\N	 	m,w	\N	\N
1991	\N	\N	\N	\N	Orange	\N
1992	\N	\N	\N	\N	blue,yellow	\N
1993	198457	\N	 	m,w	\N	\N
1994	\N	\N	 	b,g	\N	\N
1995	117871	\N	 	m,w,b,g	\N	\N
1996	\N	\N	\N	\N	black,maroon	\N
1997	\N	\N	\N	\N	blue,white,yellow	\N
1998	185613	\N	 	m,w,b,g	\N	\N
1999	\N	\N	\N	\N	maroon,black	\N
2000	\N	\N	\N	\N	black,blue,Orange	\N
2001	\N	\N	\N	\N	red	\N
2003	\N	\N	 	w	\N	\N
2004	\N	\N	\N	\N	black,red,white	\N
2005	\N	\N	\N	\N	black,green,lime	\N
2006	\N	\N	\N	\N	white,blue,yellow	\N
2007	\N	\N	\N	\N	white,fuchsia,blue	\N
2008	197972	\N	 	m,w	\N	\N
2009	\N	\N	\N	\N	purple,white	\N
2010	\N	\N	\N	\N	yellow,blue	\N
2011	\N	\N	\N	\N	blue,aqua	\N
2012	\N	\N	\N	\N	black,fuchsia,aqua	\N
2013	\N	\N	\N	\N	fuchsia,black	\N
2014	\N	\N	\N	\N	black	\N
2015	117860	\N	 	m,w,b,g	\N	\N
2016	\N	\N	\N	\N	maroon,black	\N
2017	\N	\N	\N	\N	green,yellow	\N
2018	\N	\N	\N	\N	red,blue,white,black	\N
2019	\N	\N	 	m	\N	\N
2020	198000	\N	 	m,w	\N	\N
2021	\N	\N	 	b,g	\N	\N
2022	\N	\N	\N	\N	blue,white	\N
2023	\N	\N	\N	\N	Orange,white,blue	\N
2024	\N	\N	\N	\N	blue,Orange	\N
2025	\N	\N	\N	\N	lime,blue	\N
2026	\N	\N	 	w	\N	\N
2027	\N	\N	 	\N	white,aqua,yellow	\N
2028	185616	\N	 	m,w,b,g	\N	\N
2029	\N	\N	\N	\N	maroon,black	\N
2030	\N	\N	\N	\N	blue	\N
2031	\N	\N	\N	\N	blue,Orange,black	\N
2032	185618	\N	 	m,w,b,g	\N	\N
2033	\N	\N	\N	\N	maroon,black	\N
2034	\N	\N	\N	\N	aqua,white	\N
2035	\N	\N	\N	\N	blue,white,fuchsia	\N
2036	\N	\N	\N	\N	fuchsia,navy	\N
2037	\N	\N	\N	\N	aqua,yellow	\N
2038	17.95	\N	 	m,w	\N	\N
2039	\N	\N	\N	\N	white,black,purple	\N
2040	\N	\N	 	m	\N	\N
2041	\N	\N	\N	\N	black,Orange,red	\N
2042	117885	\N	 	m,w,b,g	\N	\N
2043	\N	\N	\N	\N	maroon,black	\N
2044	\N	\N	\N	\N	green,red,blue,white,yellow	\N
2045	\N	\N	\N	\N	black	\N
2046	\N	\N	\N	\N	white,Orange,green	\N
2047	\N	\N	\N	\N	aqua,black	\N
2048	198503	\N	 	m,w	\N	\N
2049	\N	\N	 	m	\N	\N
2050	\N	\N	\N	\N	\N	\N
2051	\N	\N	\N	\N	yellow,purple	\N
2052	\N	\N	\N	\N	purple,white	\N
2055	\N	\N	\N	\N	blue	\N
2056	\N	\N	 	m	\N	\N
2057	198414	\N	 	m,w	\N	\N
2058	198722	\N	 	m	\N	\N
2059	\N	\N	\N	\N	gray,fuchsia,silver	\N
2060	\N	\N	\N	\N	black,silver,red	\N
2061	\N	\N	\N	\N	gray,lime,black	\N
2062	\N	\N	\N	\N	navy	\N
2063	\N	\N	 	w	\N	\N
2064	\N	\N	\N	\N	white	\N
2065	\N	\N	\N	\N	gray,white,purple	\N
2066	198721	\N	 	m	\N	\N
2067	\N	\N	\N	\N	black,silver,fuchsia	\N
2068	\N	\N	 	m	\N	\N
2069	198166	\N	 	m,w	\N	\N
2070	\N	\N	\N	\N	black	\N
2071	\N	\N	\N	\N	\N	\N
2072	\N	\N	\N	\N	black,white,red	\N
2073	\N	\N	\N	\N	white	\N
2074	\N	\N	\N	\N	white,blue,black	\N
2075	198190	\N	 	m,w	\N	\N
2077	\N	\N	\N	\N	blue,Orange,black	\N
2079	\N	\N	\N	\N	blue	\N
2080	\N	\N	\N	\N	white,lime,blue	\N
2082	\N	\N	 	m	\N	\N
2084	\N	\N	\N	\N	black,blue,Orange	\N
2085	\N	\N	\N	\N	black,green,lime	\N
2086	\N	\N	 	w	\N	\N
2087	\N	\N	\N	\N	fuchsia,aqua,black	\N
2088	193339	\N	 	b,g	\N	\N
2089	\N	\N	\N	\N	white,blue	\N
2093	\N	\N	\N	\N	black,silver	\N
2098	193334	\N	 	m	\N	\N
2100	193336	\N	 	m	\N	\N
2102	\N	\N	\N	\N	black,Orange	\N
2104	193341	\N	 	b,g	\N	\N
2111	\N	\N	\N	\N	blue,white	\N
2113	193340	\N	 	m,w	\N	\N
2117	193335	\N	 	w	\N	\N
2123	\N	\N	\N	\N	white,purple	\N
2125	193338	\N	 	b,g	\N	\N
2133	\N	\N	\N	\N	navy,white	\N
2135	\N	\N	\N	\N	blue,white	\N
2137	193413	\N	 	b,g	\N	\N
2138	\N	\N	\N	\N	black,silver	\N
2144	193337	\N	 	w	\N	\N
2151	193341	\N	 	m,w	\N	\N
2154	\N	\N	\N	\N	white,blue	\N
2156	\N	\N	\N	\N	white,navy,red	\N
2161	\N	\N	\N	\N	black,silver	\N
2167	\N	\N	\N	\N	blue,white	\N
2173	\N	\N	\N	\N	black,silver	\N
2175	\N	\N	\N	\N	white,blue	\N
2177	\N	\N	\N	\N	black,silver	\N
2179	\N	\N	\N	\N	white,blue	\N
2181	\N	\N	\N	\N	blue,white	\N
3232	\N	\N	3	\N	\N	true
3237	\N	\N	5	\N	\N	true
3242	\N	\N	6	\N	\N	true
3245	\N	\N	28	\N	\N	true
3246	\N	\N	1	\N	\N	true
3247	\N	\N	2	\N	\N	true
3248	\N	\N	29	\N	\N	true
3249	\N	\N	7	\N	\N	true
3250	\N	\N	7	\N	\N	true
3251	\N	\N	00	\N	\N	true
3252	\N	\N	1	\N	\N	true
3253	\N	\N	7	\N	\N	true
3254	\N	\N	30	\N	\N	true
3255	\N	\N	2	\N	\N	true
3256	\N	\N	6	\N	\N	true
3257	\N	\N	31	\N	\N	true
3258	\N	\N	3	\N	\N	true
3259	\N	\N	3	\N	\N	true
3260	\N	\N	5	\N	\N	true
3261	\N	\N	5	\N	\N	true
3262	\N	\N	32	\N	\N	true
3263	\N	\N	 0	\N	\N	true
3264	\N	\N	00	\N	\N	true
3265	\N	\N	7	\N	\N	true
3266	\N	\N	7	\N	\N	true
3267	\N	\N	33	\N	\N	true
3268	\N	\N	1	\N	\N	true
3269	\N	\N	3	\N	\N	true
3270	\N	\N	 0	\N	\N	true
3271	\N	\N	3	\N	\N	true
3272	\N	\N	34	\N	\N	true
3273	\N	\N	2	\N	\N	true
3274	\N	\N	6	\N	\N	true
3275	\N	\N	6	\N	\N	true
3276	\N	\N	35	\N	\N	true
3277	\N	\N	 0	\N	\N	true
3278	\N	\N	3	\N	\N	true
3279	\N	\N	5	\N	\N	true
3280	\N	\N	3	\N	\N	true
3281	\N	\N	36	\N	\N	true
3282	\N	\N	00	\N	\N	true
3283	\N	\N	 0	\N	\N	true
3284	\N	\N	6	\N	\N	true
3285	\N	\N	7	\N	\N	true
3286	\N	\N	37	\N	\N	true
3287	\N	\N	3	\N	\N	true
3288	\N	\N	 0	\N	\N	true
3289	\N	\N	1	\N	\N	true
3290	\N	\N	5	\N	\N	true
3291	\N	\N	2	\N	\N	true
3292	\N	\N	38	\N	\N	true
3293	\N	\N	3	\N	\N	true
3294	\N	\N	7	\N	\N	true
3295	\N	\N	7	\N	\N	true
3296	\N	\N	39	\N	\N	true
3297	\N	\N	1	\N	\N	true
3298	\N	\N	2	\N	\N	true
3299	\N	\N	6	\N	\N	true
3300	\N	\N	6	\N	\N	true
3301	\N	\N	38	\N	\N	true
3302	\N	\N	 0	\N	\N	true
3303	\N	\N	5	\N	\N	true
3304	\N	\N	1	\N	\N	true
3305	\N	\N	5	\N	\N	true
3306	\N	\N	37	\N	\N	true
3307	\N	\N	1	\N	\N	true
3308	\N	\N	40	\N	\N	true
3309	\N	\N	6	\N	\N	true
3310	\N	\N	36	\N	\N	true
3311	\N	\N	3	\N	\N	true
3312	\N	\N	00	\N	\N	true
3313	\N	\N	41	\N	\N	true
3314	\N	\N	7	\N	\N	true
3315	\N	\N	35	\N	\N	true
3316	\N	\N	7	\N	\N	true
3317	\N	\N	2	\N	\N	true
3318	\N	\N	42	\N	\N	true
3319	\N	\N	1	\N	\N	true
3320	\N	\N	34	\N	\N	true
3321	\N	\N	3	\N	\N	true
3322	\N	\N	5	\N	\N	true
3323	\N	\N	43	\N	\N	true
3324	\N	\N	 0	\N	\N	true
3325	\N	\N	1	\N	\N	true
3326	\N	\N	44	\N	\N	true
3327	\N	\N	33	\N	\N	true
3328	\N	\N	3	\N	\N	true
3329	\N	\N	1	\N	\N	true
3330	\N	\N	00	\N	\N	true
3331	\N	\N	45	\N	\N	true
3332	\N	\N	32	\N	\N	true
3333	\N	\N	6	\N	\N	true
3334	\N	\N	2	\N	\N	true
3335	\N	\N	 0	\N	\N	true
3336	\N	\N	46	\N	\N	true
3337	\N	\N	31	\N	\N	true
3338	\N	\N	3	\N	\N	true
3339	\N	\N	3	\N	\N	true
3340	\N	\N	3	\N	\N	true
3341	\N	\N	5	\N	\N	true
3342	\N	\N	00	\N	\N	true
3343	\N	\N	2	\N	\N	true
3344	\N	\N	6	\N	\N	true
3345	\N	\N	45	\N	\N	true
3346	\N	\N	29	\N	\N	true
3347	\N	\N	43	\N	\N	true
3348	\N	\N	46	\N	\N	true
3349	\N	\N	30	\N	\N	true
3350	\N	\N	44	\N	\N	true
3351	\N	\N	44	\N	\N	true
3352	\N	\N	28	\N	\N	true
3353	\N	\N	28	\N	\N	true
3354	\N	\N	45	\N	\N	true
3355	\N	\N	29	\N	\N	true
3356	\N	\N	45	\N	\N	true
3357	\N	\N	29	\N	\N	true
3358	\N	\N	39	\N	\N	true
3359	\N	\N	28	\N	\N	true
3360	\N	\N	46	\N	\N	true
3361	\N	\N	46	\N	\N	true
3362	\N	\N	30	\N	\N	true
3363	\N	\N	40	\N	\N	true
3364	\N	\N	39	\N	\N	true
3365	\N	\N	38	\N	\N	true
3366	\N	\N	31	\N	\N	true
3367	\N	\N	38	\N	\N	true
3368	\N	\N	41	\N	\N	true
3369	\N	\N	40	\N	\N	true
3370	\N	\N	37	\N	\N	true
3371	\N	\N	37	\N	\N	true
3372	\N	\N	32	\N	\N	true
3373	\N	\N	42	\N	\N	true
3374	\N	\N	41	\N	\N	true
3375	\N	\N	36	\N	\N	true
3376	\N	\N	36	\N	\N	true
3377	\N	\N	33	\N	\N	true
3378	\N	\N	43	\N	\N	true
3379	\N	\N	42	\N	\N	true
3380	\N	\N	35	\N	\N	true
3381	\N	\N	35	\N	\N	true
3382	\N	\N	34	\N	\N	true
3383	\N	\N	44	\N	\N	true
3384	\N	\N	43	\N	\N	true
3385	\N	\N	34	\N	\N	true
3386	\N	\N	34	\N	\N	true
3387	\N	\N	35	\N	\N	true
3388	\N	\N	45	\N	\N	true
3389	\N	\N	44	\N	\N	true
3390	\N	\N	33	\N	\N	true
3391	\N	\N	36	\N	\N	true
3392	\N	\N	33	\N	\N	true
3393	\N	\N	46	\N	\N	true
3394	\N	\N	45	\N	\N	true
3395	\N	\N	37	\N	\N	true
3396	\N	\N	32	\N	\N	true
3397	\N	\N	40	\N	\N	true
3398	\N	\N	46	\N	\N	true
3400	\N	\N	38	\N	\N	true
3401	\N	\N	31	\N	\N	true
3402	\N	\N	41	\N	\N	true
3403	\N	\N	38	\N	\N	true
3404	\N	\N	31	\N	\N	true
3405	\N	\N	39	\N	\N	true
3406	\N	\N	42	\N	\N	true
3407	\N	\N	37	\N	\N	true
3408	\N	\N	30	\N	\N	true
3409	\N	\N	30	\N	\N	true
3410	\N	\N	43	\N	\N	true
3411	\N	\N	40	\N	\N	true
3412	\N	\N	29	\N	\N	true
3413	\N	\N	29	\N	\N	true
3414	\N	\N	44	\N	\N	true
3415	\N	\N	36	\N	\N	true
3416	\N	\N	41	\N	\N	true
3417	\N	\N	28	\N	\N	true
3418	\N	\N	28	\N	\N	true
3419	\N	\N	45	\N	\N	true
3420	\N	\N	35	\N	\N	true
3421	\N	\N	42	\N	\N	true
3422	\N	\N	39	\N	\N	true
3423	\N	\N	39	\N	\N	true
3424	\N	\N	46	\N	\N	true
3425	\N	\N	34	\N	\N	true
3426	\N	\N	43	\N	\N	true
3427	\N	\N	40	\N	\N	true
3428	\N	\N	40	\N	\N	true
3429	\N	\N	33	\N	\N	true
3430	\N	\N	40	\N	\N	true
3431	\N	\N	44	\N	\N	true
3432	\N	\N	41	\N	\N	true
3433	\N	\N	41	\N	\N	true
3434	\N	\N	32	\N	\N	true
3435	\N	\N	41	\N	\N	true
3436	\N	\N	42	\N	\N	true
3437	\N	\N	42	\N	\N	true
3438	\N	\N	45	\N	\N	true
3439	\N	\N	42	\N	\N	true
3440	\N	\N	31	\N	\N	true
3441	\N	\N	43	\N	\N	true
3442	\N	\N	43	\N	\N	true
3443	\N	\N	30	\N	\N	true
3444	\N	\N	44	\N	\N	true
3445	\N	\N	45	\N	\N	true
3448	\N	\N	46	\N	\N	true
3449	\N	\N	44	\N	\N	true
3452	\N	\N	60x35x40cm	\N	\N	true
3453	\N	\N	28	\N	\N	true
3454	\N	\N	43	\N	\N	true
3455	\N	\N	38x25cm	\N	\N	true
3457	\N	\N	72.5x37.5x42cm	\N	\N	true
3458	\N	\N	29	\N	\N	true
3459	\N	\N	42	\N	\N	true
3460	\N	\N	36x18x14cm	\N	\N	true
3462	\N	\N	20x12x25cm	\N	\N	true
3463	\N	\N	30	\N	\N	true
3464	\N	\N	42	\N	\N	true
3466	\N	\N	38x22x32cm	\N	\N	true
3468	\N	\N	31	\N	\N	true
3470	\N	\N	43	\N	\N	true
3472	\N	\N	32	\N	\N	true
3473	\N	\N	50x25x23.5cm	\N	\N	true
3475	\N	\N	44	\N	\N	true
3477	\N	\N	33	\N	\N	true
3478	\N	\N	45	\N	\N	true
3479	\N	\N	60x29x29cm	\N	\N	true
3482	\N	\N	34	\N	\N	true
3483	\N	\N	41	\N	\N	true
3484	\N	\N	50x25x23.5cm	\N	\N	true
3489	\N	\N	40	\N	\N	true
3491	\N	\N	35	\N	\N	true
3492	\N	\N	36x18x14cm	\N	\N	true
3493	\N	\N	67x32x29cm	\N	\N	true
3494	\N	\N	39	\N	\N	true
3495	\N	\N	60x35x40cm	\N	\N	true
3496	\N	\N	36	\N	\N	true
3497	\N	\N	67x32x29cm	\N	\N	true
3499	\N	\N	20x12x25cm	\N	\N	true
3500	\N	\N	38	\N	\N	true
3502	\N	\N	37	\N	\N	true
3503	\N	\N	38x22x32cm	\N	\N	true
3505	\N	\N	37	\N	\N	true
3507	\N	\N	20x12x25cm	\N	\N	true
3508	\N	\N	38	\N	\N	true
3509	\N	\N	36	\N	\N	true
3510	\N	\N	67x32x29cm	\N	\N	true
3511	\N	\N	38x25cm	\N	\N	true
3512	\N	\N	38x15x23cm	\N	\N	true
3513	\N	\N	46	\N	\N	true
3514	\N	\N	39	\N	\N	true
3515	\N	\N	50x25x23.5cm	\N	\N	true
3516	\N	\N	60x29x29cm	\N	\N	true
3519	\N	\N	41	\N	\N	true
3521	\N	\N	60x29x29cm	\N	\N	true
3523	\N	\N	38x25cm	\N	\N	true
3524	\N	\N	40	\N	\N	true
3525	\N	\N	38x22x32cm	\N	\N	true
3527	\N	\N	50x25x23.5cm	\N	\N	true
3528	\N	\N	39	\N	\N	true
3532	\N	\N	38	\N	\N	true
3533	\N	\N	38x25cm	\N	\N	true
3537	\N	\N	60x29x29cm 	\N	\N	true
3538	\N	\N	37	\N	\N	true
3539	\N	\N	38x25cm	\N	\N	true
3541	\N	\N	67x32x29cm	\N	\N	true
3542	\N	\N	36	\N	\N	true
3544	\N	\N	46	\N	\N	true
3545	\N	\N	4	\N	\N	true
3546	\N	\N	XS	\N	\N	true
3547	\N	\N	60x29x29cm	\N	\N	true
3549	\N	\N	XXS	\N	\N	true
3550	\N	\N	L	\N	\N	true
3551	\N	\N	XXS	\N	\N	true
3553	\N	\N	67x32x29cm	\N	\N	true
3554	\N	\N	M	\N	\N	true
3555	\N	\N	XL	\N	\N	true
3556	\N	\N	M	\N	\N	true
3557	\N	\N	S	\N	\N	true
3558	\N	\N	50x25x23.5cm	\N	\N	true
3560	\N	\N	4	\N	\N	true
3561	\N	\N	5	\N	\N	true
3562	\N	\N	XL	\N	\N	true
3564	\N	\N	5	\N	\N	true
3565	\N	\N	M	\N	\N	true
3566	\N	\N	4	\N	\N	true
3567	\N	\N	38x15x23cm	\N	\N	true
3568	\N	\N	XS	\N	\N	true
3569	\N	\N	4	\N	\N	true
3570	\N	\N	5	\N	\N	true
3571	\N	\N	4	\N	\N	true
3572	\N	\N	4	\N	\N	true
3573	\N	\N	3	\N	\N	true
3575	\N	\N	1	\N	\N	true
3576	\N	\N	3	\N	\N	true
3577	\N	\N	L	\N	\N	true
3578	\N	\N	36x18x14cm	\N	\N	true
3579	\N	\N	5	\N	\N	true
3580	\N	\N	4	\N	\N	true
3581	\N	\N	5	\N	\N	true
3582	\N	\N	5	\N	\N	true
3584	\N	\N	5	\N	\N	true
3585	\N	\N	4	\N	\N	true
3586	\N	\N	5 	\N	\N	true
3587	\N	\N	5 	\N	\N	true
3589	\N	\N	4	\N	\N	true
3590	\N	\N	S	\N	\N	true
3591	\N	\N	1	\N	\N	true
3593	\N	\N	3	\N	\N	true
3594	\N	\N	XXS	\N	\N	true
3595	\N	\N	3	\N	\N	true
3596	\N	\N	4	\N	\N	true
3598	\N	\N	4	\N	\N	true
3599	\N	\N	5	\N	\N	true
3600	\N	\N	4	\N	\N	true
3601	\N	\N	1	\N	\N	true
3602	\N	\N	XS	\N	\N	true
3604	\N	\N	5	\N	\N	true
3605	\N	\N	3	\N	\N	true
3606	\N	\N	4	\N	\N	true
3607	\N	\N	5	\N	\N	true
3608	\N	\N	4	\N	\N	true
3609	\N	\N	60x35x40cm	\N	\N	true
3610	\N	\N	4	\N	\N	true
3611	\N	\N	5	\N	\N	true
3612	\N	\N	3	\N	\N	true
3613	\N	\N	3	\N	\N	true
3614	\N	\N	4	\N	\N	true
3615	\N	\N	38x22x32cm	\N	\N	true
3616	\N	\N	5	\N	\N	true
3617	\N	\N	3	\N	\N	true
3618	\N	\N	5	\N	\N	true
3620	\N	\N	XS	\N	\N	true
3621	\N	\N	L	\N	\N	true
3622	\N	\N	L	\N	\N	true
3623	\N	\N	5	\N	\N	true
3624	\N	\N	20x12x25cm	\N	\N	true
3625	\N	\N	S	\N	\N	true
3626	\N	\N	3	\N	\N	true
3627	\N	\N	M	\N	\N	true
3628	\N	\N	3	\N	\N	true
3629	\N	\N	38x15x23cm	\N	\N	true
3630	\N	\N	XXS	\N	\N	true
3631	\N	\N	M	\N	\N	true
3632	\N	\N	S	\N	\N	true
3633	\N	\N	L	\N	\N	true
3635	\N	\N	XL	\N	\N	true
3636	\N	\N	XL	\N	\N	true
3637	\N	\N	3	\N	\N	true
3638	\N	\N	60x29x29cm	\N	\N	true
3639	\N	\N	S	\N	\N	true
3640	\N	\N	L	\N	\N	true
3641	\N	\N	5	\N	\N	true
3642	\N	\N	4	\N	\N	true
3643	\N	\N	M	\N	\N	true
3644	\N	\N	XXS	\N	\N	true
3646	\N	\N	L	\N	\N	true
3647	\N	\N	L	\N	\N	true
3649	\N	\N	S	\N	\N	true
3650	\N	\N	S	\N	\N	true
3652	\N	\N	XXS	\N	\N	true
3653	\N	\N	L	\N	\N	true
3654	\N	\N	XL	\N	\N	true
3655	\N	\N	XS	\N	\N	true
3657	\N	\N	XS	\N	\N	true
3659	\N	\N	8	\N	\N	true
3660	\N	\N	S	\N	\N	true
3661	\N	\N	11	\N	\N	true
3662	\N	\N	XL	\N	\N	true
3663	\N	\N	XXS	\N	\N	true
3664	\N	\N	XXS	\N	\N	true
3665	\N	\N	7	\N	\N	true
3666	\N	\N	10	\N	\N	true
3667	\N	\N	M	\N	\N	true
3668	\N	\N	M	\N	\N	true
3670	\N	\N	11	\N	\N	true
3671	\N	\N	7	\N	\N	true
3673	\N	\N	L	\N	\N	true
3674	\N	\N	XS	\N	\N	true
3675	\N	\N	9	\N	\N	true
3676	\N	\N	8	\N	\N	true
3677	\N	\N	M	\N	\N	true
3678	\N	\N	XS	\N	\N	true
3679	\N	\N	10	\N	\N	true
3680	\N	\N	S	\N	\N	true
3681	\N	\N	6	\N	\N	true
3682	\N	\N	4	\N	\N	true
3683	\N	\N	XS	\N	\N	true
3684	\N	\N	XXS	\N	\N	true
3685	\N	\N	M	\N	\N	true
3686	\N	\N	7	\N	\N	true
3687	\N	\N	XXS	\N	\N	true
3688	\N	\N	XXS	\N	\N	true
3689	\N	\N	XS	\N	\N	true
3690	\N	\N	11	\N	\N	true
3691	\N	\N	L	\N	\N	true
3692	\N	\N	XS	\N	\N	true
3693	\N	\N	L	\N	\N	true
3694	\N	\N	9	\N	\N	true
3695	\N	\N	10	\N	\N	true
3696	\N	\N	L	\N	\N	true
3697	\N	\N	S	\N	\N	true
3698	\N	\N	M	\N	\N	true
3699	\N	\N	11	\N	\N	true
3700	\N	\N	S	\N	\N	true
3701	\N	\N	9	\N	\N	true
3702	\N	\N	S	\N	\N	true
3703	\N	\N	4	\N	\N	true
3704	\N	\N	XL	\N	\N	true
3705	\N	\N	10	\N	\N	true
3706	\N	\N	4 	\N	\N	true
3707	\N	\N	XXS	\N	\N	true
3708	\N	\N	8	\N	\N	true
3709	\N	\N	M	\N	\N	true
3710	\N	\N	9	\N	\N	true
3711	\N	\N	8	\N	\N	true
3713	\N	\N	5	\N	\N	true
3714	\N	\N	8	\N	\N	true
3715	\N	\N	5	\N	\N	true
3716	\N	\N	L	\N	\N	true
3717	\N	\N	XS	\N	\N	true
3718	\N	\N	6	\N	\N	true
3720	\N	\N	XXS	\N	\N	true
