12006	1	paymentInfo	1472031570	14824177	paymentAuthorized	payment_2412201695-2~12006	1472031599	 Demo AVS ResultMessage	\N	\N	\N	\N	\N	\N	\N	\N	\N	{"seamless_amount":"\\u20ac\\u00a0105,85","seamless_paymentType":"CCARD","seamless_paymentState":"SUCCESS","seamless_response":"Array\\n(\\n    [elementsclientauth] => disabled\\n    [orderIdent] => payment_2412201695-2---12006\\n    [amount] => 105.85\\n    [currency] => EUR\\n    [paymentType] => CCARD\\n    [financialInstitution] => MC\\n    [language] => de\\n    [orderNumber] => 14824177\\n    [paymentState] => SUCCESS\\n    [authenticated] => Yes\\n    [anonymousPan] => 0001\\n    [expiry] => 03\\/2025\\n    [cardholder] => peter hugo\\n    [maskedPan] => 950000******0001\\n    [gatewayReferenceNumber] => DGW_14824177_RN\\n    [gatewayContractNumber] => DemoContractNumber123\\n    [avsResponseCode] => X\\n    [avsResponseMessage] => Demo AVS ResultMessage\\n    [avsProviderResultCode] => X\\n    [avsProviderResultMessage] => Demo AVS ProviderResultMessage\\n    [responseFingerprintOrder] => amount,currency,paymentType,financialInstitution,language,orderNumber,paymentState,authenticated,anonymousPan,expiry,cardholder,maskedPan,gatewayReferenceNumber,gatewayContractNumber,avsResponseCode,avsResponseMessage,avsProviderResultCode,avsProviderResultMessage,secret,responseFingerprintOrder\\n    [responseFingerprint] => cbcbff6e6624dc5a584f6e37ba36c1167236c36368aa697bbea370cf3efe9e3f480f3363ee33c04fadac14d8e452c4af3f7f851d27a0f457a04b0e3e961b42dd\\n    [prefix] => \\/en\\n    [country] => en\\n)\\n"}
12008	0	paymentInfo	1472031633	13189259	paymentAuthorized	payment_4041723926-1~12008	1472031755	  Demo AVS ResultMessage	\N	\N	\N	\N	\N	\N	\N	\N	\N	{"seamless_amount":"\\u20ac\\u00a045,77","seamless_paymentType":"CCARD","seamless_paymentState":"SUCCESS","seamless_response":"Array\\n(\\n    [elementsclientauth] => disabled\\n    [orderIdent] => payment_4041723926-1---12008\\n    [amount] => 45.77\\n    [currency] => EUR\\n    [paymentType] => CCARD\\n    [financialInstitution] => MC\\n    [language] => de\\n    [orderNumber] => 13189259\\n    [paymentState] => SUCCESS\\n    [authenticated] => Yes\\n    [anonymousPan] => 0001\\n    [expiry] => 02\\/2020\\n    [cardholder] => peter hugo\\n    [maskedPan] => 950000******0001\\n    [gatewayReferenceNumber] => DGW_13189259_RN\\n    [gatewayContractNumber] => DemoContractNumber123\\n    [avsResponseCode] => X\\n    [avsResponseMessage] => Demo AVS ResultMessage\\n    [avsProviderResultCode] => X\\n    [avsProviderResultMessage] => Demo AVS ProviderResultMessage\\n    [responseFingerprintOrder] => amount,currency,paymentType,financialInstitution,language,orderNumber,paymentState,authenticated,anonymousPan,expiry,cardholder,maskedPan,gatewayReferenceNumber,gatewayContractNumber,avsResponseCode,avsResponseMessage,avsProviderResultCode,avsProviderResultMessage,secret,responseFingerprintOrder\\n    [responseFingerprint] => ebdfcec78e28564a731ef372607d04d17532007940d568783ec08d9d8ac8f7caa5eb27e88a627cd26eb06d74dea3039be3d8f2a34b401d86d6c5404677af3b7b\\n    [prefix] => \\/en\\n    [country] => en\\n)\\n"}
12010	0	paymentInfo	1472032353	\N	aborted	payment_3481162423-1~12010	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
12014	0	paymentInfo	1475250800	10904451	paymentAuthorized	payment_2515336046-1~12014	1475250859	 Demo AVS ResultMessage	€ 55,85	SOFORTUEBERWEISUNG	SUCCESS	\N	\N	\N	\N	\N	\N	{"qpay_amount":"\\u20ac\\u00a055,85","qpay_paymentType":"SOFORTUEBERWEISUNG","qpay_paymentState":"SUCCESS","qpay_response":"Array\\n(\\n    [controller] => handle-payment\\n    [action] => server-side-q-pay\\n    [module] => website\\n    [elementsclientauth] => disabled\\n    [amount] => 55.85\\n    [currency] => EUR\\n    [paymentType] => SOFORTUEBERWEISUNG\\n    [financialInstitution] => sofortueberweisung\\n    [language] => en\\n    [orderNumber] => 10904451\\n    [paymentState] => SUCCESS\\n    [orderIdent] => payment_2515336046-1~12014\\n    [senderAccountOwner] => J\\u00fcrgen Mustermann\\n    [senderAccountNumber] => 112233\\n    [senderBankNumber] => 88888888\\n    [senderBankName] => Testbank \\n    [senderBIC] => PNAGDE00000\\n    [senderIBAN] => DE35888888880000112233\\n    [senderCountry] => DE\\n    [securityCriteria] => 1\\n    [gatewayReferenceNumber] => DGW_10904451_RN\\n    [gatewayContractNumber] => DemoContractNumber123\\n    [avsResponseCode] => X\\n    [avsResponseMessage] => Demo AVS ResultMessage\\n    [avsProviderResultCode] => X\\n    [avsProviderResultMessage] => Demo AVS ProviderResultMessage\\n    [responseFingerprintOrder] => amount,currency,paymentType,financialInstitution,language,orderNumber,paymentState,orderIdent,senderAccountOwner,senderAccountNumber,senderBankNumber,senderBankName,senderBIC,senderIBAN,senderCountry,securityCriteria,gatewayReferenceNumber,gatewayContractNumber,avsResponseCode,avsResponseMessage,avsProviderResultCode,avsProviderResultMessage,secret,responseFingerprintOrder\\n    [responseFingerprint] => a8470cc73a9f4e787b2f25a4ffe84430\\n    [country] => en\\n)\\n"}
12018	0	paymentInfo	1476450181	161014150302785010	committed	payment_963921977-1~12018	1476450244	 Authorized	\N	\N	\N	150404	€ 50,56	\N	\N	\N	\N	{"datatrans_amount":"\\u20ac\\u00a050,56","datatrans_acqAuthorizationCode":"150404","datatrans_response":{"amount":"5056","pmethod":"VIS","refno":"payment_963921977-1~12018","reqtype":"CAA","acqAuthorizationCode":"150404","responseMessage":"Authorized","uppTransactionId":"161014150302785010","expy":"18","responseCode":"01","currency":"EUR","expm":"12","status":"success","uppMsgType":"web"}}
12067	0	paymentInfo	1477912431	\N	cancelled	payment_2420882177-1~12067	1477912445	 fingerprint error	\N	\N	\N	\N	\N	\N	\N	\N	\N	[]
12067	1	paymentInfo	1477912781	\N	cancelled	payment_2420882177-2~12067	1477912795	 fingerprint error	\N	\N	\N	\N	\N	\N	\N	\N	\N	[]
12067	2	paymentInfo	1477912847	\N	cancelled	payment_2420882177-3~12067	1477912857	 fingerprint error	\N	\N	\N	\N	\N	\N	\N	\N	\N	[]
12067	3	paymentInfo	1477912868	5750025	paymentAuthorized	payment_2420882177-4~12067	1477912880	 Demo AVS ResultMessage	€ 45,77	MASTERPASS	SUCCESS	\N	\N	\N	\N	\N	\N	{"qpay_amount":"\\u20ac\\u00a045,77","qpay_paymentType":"MASTERPASS","qpay_paymentState":"SUCCESS","qpay_response":{"controller":"handle-payment","action":"server-side-q-pay","module":"website","checkouttenant":"masterpass","elementsclientauth":"disabled","amount":"45.77","currency":"EUR","paymentType":"MASTERPASS","financialInstitution":"Visa","language":"en","orderNumber":"5750025","paymentState":"SUCCESS","masterpassShippingAddressRecipientName":"Thomas Muster","masterpassShippingAddressRecipientPhoneNumber":"AT+43-650382024","masterpassShippingAddressCity":"Graz","masterpassShippingAddressCountry":"AT","masterpassShippingAddressCountrySubdivision":"ST","masterpassShippingAddressPostalCode":"8020","masterpassShippingAddressAddressLine1":"Reininghausstra\\u00dfe 13a","masterpassBillingAddressCity":"Graz","masterpassBillingAddressCountry":"AT","masterpassBillingAddressCountrySubdivision":"ST","masterpassBillingAddressPostalCode":"8020","masterpassBillingAddressAddressLine1":"Reininghausstra\\u00dfe 13a","orderIdent":"payment_2420882177-4~12067","authenticated":"No","anonymousPan":"0004","expiry":"10\\/2018","cardholder":"Thomas Muster","maskedPan":"940000******0004","gatewayReferenceNumber":"DGW_5750025_RN","gatewayContractNumber":"DemoContractNumber123","avsResponseCode":"X","avsResponseMessage":"Demo AVS ResultMessage","avsProviderResultCode":"X","avsProviderResultMessage":"Demo AVS ProviderResultMessage","responseFingerprintOrder":"amount,currency,paymentType,financialInstitution,language,orderNumber,paymentState,masterpassShippingAddressRecipientName,masterpassShippingAddressRecipientPhoneNumber,masterpassShippingAddressCity,masterpassShippingAddressCountry,masterpassShippingAddressCountrySubdivision,masterpassShippingAddressPostalCode,masterpassShippingAddressAddressLine1,masterpassBillingAddressCity,masterpassBillingAddressCountry,masterpassBillingAddressCountrySubdivision,masterpassBillingAddressPostalCode,masterpassBillingAddressAddressLine1,orderIdent,authenticated,anonymousPan,expiry,cardholder,maskedPan,gatewayReferenceNumber,gatewayContractNumber,avsResponseCode,avsResponseMessage,avsProviderResultCode,avsProviderResultMessage,secret,responseFingerprintOrder","responseFingerprint":"ae797c3443eef69a05038be666f75ad7","country":"en"}}
12069	0	paymentInfo	1477912923	\N	cancelled	payment_2377270022-1~12069	1477912929	 fingerprint error	\N	\N	\N	\N	\N	\N	\N	\N	\N	[]
12069	1	paymentInfo	1477912966	\N	cancelled	payment_2377270022-2~12069	1477912971	 fingerprint error	\N	\N	\N	\N	\N	\N	\N	\N	\N	[]
12069	2	paymentInfo	1477912976	9209700	paymentAuthorized	payment_2377270022-3~12069	1477912984	 Demo AVS ResultMessage	€ 86,24	SOFORTUEBERWEISUNG	SUCCESS	\N	\N	\N	\N	\N	\N	{"qpay_amount":"\\u20ac\\u00a086,24","qpay_paymentType":"SOFORTUEBERWEISUNG","qpay_paymentState":"SUCCESS","qpay_response":{"controller":"handle-payment","action":"server-side-q-pay","module":"website","elementsclientauth":"disabled","amount":"86.24","currency":"EUR","paymentType":"SOFORTUEBERWEISUNG","financialInstitution":"sofortueberweisung","language":"en","orderNumber":"9209700","paymentState":"SUCCESS","orderIdent":"payment_2377270022-3~12069","senderAccountOwner":"J\\u00fcrgen Mustermann","senderAccountNumber":"112233","senderBankNumber":"88888888","senderBankName":"Testbank ","senderBIC":"PNAGDE00000","senderIBAN":"DE35888888880000112233","senderCountry":"DE","securityCriteria":"1","gatewayReferenceNumber":"DGW_9209700_RN","gatewayContractNumber":"DemoContractNumber123","avsResponseCode":"X","avsResponseMessage":"Demo AVS ResultMessage","avsProviderResultCode":"X","avsProviderResultMessage":"Demo AVS ProviderResultMessage","responseFingerprintOrder":"amount,currency,paymentType,financialInstitution,language,orderNumber,paymentState,orderIdent,senderAccountOwner,senderAccountNumber,senderBankNumber,senderBankName,senderBIC,senderIBAN,senderCountry,securityCriteria,gatewayReferenceNumber,gatewayContractNumber,avsResponseCode,avsResponseMessage,avsProviderResultCode,avsProviderResultMessage,secret,responseFingerprintOrder","responseFingerprint":"dcab5983ec8a2063dbddfa850f96635c","country":"en"}}
12071	0	paymentInfo	1477914147		paymentAuthorized	payment_898443411-1~12071	1477914952	 	\N	\N	\N	\N	\N	\N	\N	\N	\N	{"seamless_amount":"","seamless_paymentType":"PREPAYMENT","seamless_paymentState":"SUCCESS","seamless_response":""}
12073	0	paymentInfo	1477915009	10491672	paymentAuthorized	payment_3058954717-1~12073	1477915037	 Demo AVS ResultMessage	\N	\N	\N	\N	\N	\N	\N	\N	\N	{"seamless_amount":"\\u20ac\\u00a045,77","seamless_paymentType":"CCARD","seamless_paymentState":"SUCCESS","seamless_response":"Array\\n(\\n    [elementsclientauth] => disabled\\n    [orderIdent] => payment_3058954717-1---12073\\n    [amount] => 45.77\\n    [currency] => EUR\\n    [paymentType] => CCARD\\n    [financialInstitution] => MC\\n    [language] => de\\n    [orderNumber] => 10491672\\n    [paymentState] => SUCCESS\\n    [authenticated] => Yes\\n    [anonymousPan] => 0001\\n    [expiry] => 03\\/2021\\n    [cardholder] => test test\\n    [maskedPan] => 950000******0001\\n    [gatewayReferenceNumber] => DGW_10491672_RN\\n    [gatewayContractNumber] => DemoContractNumber123\\n    [avsResponseCode] => X\\n    [avsResponseMessage] => Demo AVS ResultMessage\\n    [avsProviderResultCode] => X\\n    [avsProviderResultMessage] => Demo AVS ProviderResultMessage\\n    [responseFingerprintOrder] => amount,currency,paymentType,financialInstitution,language,orderNumber,paymentState,authenticated,anonymousPan,expiry,cardholder,maskedPan,gatewayReferenceNumber,gatewayContractNumber,avsResponseCode,avsResponseMessage,avsProviderResultCode,avsProviderResultMessage,secret,responseFingerprintOrder\\n    [responseFingerprint] => 7c459a7b83cd6728d07dafbdf336073bf12a27375f588de82225127ad84fd99bb39c6ba66ffe026074acdc362c33d758b61c7fb9fded0262dd079f9ee07576a3\\n    [prefix] => \\/en\\n    [country] => en\\n)\\n"}
12075	0	paymentInfo	1477915132	6421949	paymentAuthorized	payment_163528359-1~12075	1477915149	 Demo AVS ResultMessage	\N	\N	\N	\N	\N	\N	\N	\N	\N	{"seamless_amount":"\\u20ac\\u00a098,86","seamless_paymentType":"CCARD","seamless_paymentState":"SUCCESS","seamless_response":"Array\\n(\\n    [elementsclientauth] => disabled\\n    [orderIdent] => payment_163528359-1---12075\\n    [amount] => 98.86\\n    [currency] => EUR\\n    [paymentType] => CCARD\\n    [financialInstitution] => MC\\n    [language] => de\\n    [orderNumber] => 6421949\\n    [paymentState] => SUCCESS\\n    [authenticated] => Yes\\n    [anonymousPan] => 0001\\n    [expiry] => 01\\/2020\\n    [cardholder] => test test\\n    [maskedPan] => 950000******0001\\n    [gatewayReferenceNumber] => DGW_6421949_RN\\n    [gatewayContractNumber] => DemoContractNumber123\\n    [avsResponseCode] => X\\n    [avsResponseMessage] => Demo AVS ResultMessage\\n    [avsProviderResultCode] => X\\n    [avsProviderResultMessage] => Demo AVS ProviderResultMessage\\n    [responseFingerprintOrder] => amount,currency,paymentType,financialInstitution,language,orderNumber,paymentState,authenticated,anonymousPan,expiry,cardholder,maskedPan,gatewayReferenceNumber,gatewayContractNumber,avsResponseCode,avsResponseMessage,avsProviderResultCode,avsProviderResultMessage,secret,responseFingerprintOrder\\n    [responseFingerprint] => 96904d923d6a291f6ca97478baf507976d5c10d968121a2a6085e0d4a32017f640dbb9da87bcf6ae82c58374c2605a311d0bf5899968cd4c1e4b563f37190d2c\\n    [prefix] => \\/en\\n    [country] => en\\n)\\n"}
12077	0	paymentInfo	1477915311	11870650	paymentAuthorized	payment_3435234751-1~12077	1477915328	 Demo AVS ResultMessage	\N	\N	\N	\N	\N	\N	\N	\N	\N	{"seamless_amount":"\\u20ac\\u00a071,82","seamless_paymentType":"CCARD","seamless_paymentState":"SUCCESS","seamless_response":"Array\\n(\\n    [elementsclientauth] => disabled\\n    [orderIdent] => payment_3435234751-1---12077\\n    [amount] => 71.82\\n    [currency] => EUR\\n    [paymentType] => CCARD\\n    [financialInstitution] => MC\\n    [language] => de\\n    [orderNumber] => 11870650\\n    [paymentState] => SUCCESS\\n    [authenticated] => Yes\\n    [anonymousPan] => 0001\\n    [expiry] => 02\\/2017\\n    [cardholder] => test test\\n    [maskedPan] => 950000******0001\\n    [gatewayReferenceNumber] => DGW_11870650_RN\\n    [gatewayContractNumber] => DemoContractNumber123\\n    [avsResponseCode] => X\\n    [avsResponseMessage] => Demo AVS ResultMessage\\n    [avsProviderResultCode] => X\\n    [avsProviderResultMessage] => Demo AVS ProviderResultMessage\\n    [responseFingerprintOrder] => amount,currency,paymentType,financialInstitution,language,orderNumber,paymentState,authenticated,anonymousPan,expiry,cardholder,maskedPan,gatewayReferenceNumber,gatewayContractNumber,avsResponseCode,avsResponseMessage,avsProviderResultCode,avsProviderResultMessage,secret,responseFingerprintOrder\\n    [responseFingerprint] => 481e1402b606e4331bbe99d892fece71274f12303aa14f7c3775dd7d9246965c27736a89c9a880a8c6c51dc3a11366eb1cec4b599f91a775d05521bf6f0cf321\\n    [prefix] => \\/en\\n    [country] => en\\n)\\n"}
12079	0	paymentInfo	1477915391	\N	cancelled	payment_3796020982-1~12079	1477915409	 	\N	\N	\N	\N	\N	\N	\N	\N	\N	{"seamless_amount":"","seamless_paymentType":"","seamless_paymentState":"","seamless_response":"{\\"elementsclientauth\\":\\"disabled\\",\\"orderIdent\\":\\"payment_3796020982-1---12079\\",\\"error_1_errorCode\\":\\"20015\\",\\"error_1_message\\":\\"Your card could not be identified. Please contact your issuing bank.\\",\\"error_1_consumerMessage\\":\\"Ihre Kreditkarte konnte nicht identifiziert werden. Bitte kontaktieren Sie den Herausgeber Ihrer Karte.\\",\\"error_1_paySysMessage\\":\\"Cardholder cancelled authentication on ACS.\\",\\"errors\\":\\"1\\",\\"paymentState\\":\\"FAILURE\\",\\"prefix\\":\\"\\\\\\/en\\",\\"country\\":\\"en\\"}"}
12079	1	paymentInfo	1477915461	\N	cancelled	payment_3796020982-2~12079	1477915481	 	\N	\N	\N	\N	\N	\N	\N	\N	\N	{"seamless_amount":"","seamless_paymentType":"","seamless_paymentState":"","seamless_response":"{\\"elementsclientauth\\":\\"disabled\\",\\"orderIdent\\":\\"payment_3796020982-2---12079\\",\\"error_1_errorCode\\":\\"20015\\",\\"error_1_message\\":\\"Your card could not be identified. Please contact your issuing bank.\\",\\"error_1_consumerMessage\\":\\"Ihre Kreditkarte konnte nicht identifiziert werden. Bitte kontaktieren Sie den Herausgeber Ihrer Karte.\\",\\"error_1_paySysMessage\\":\\"Cardholder cancelled authentication on ACS.\\",\\"errors\\":\\"1\\",\\"paymentState\\":\\"FAILURE\\",\\"prefix\\":\\"\\\\\\/en\\",\\"country\\":\\"en\\"}"}
12079	2	paymentInfo	1477915485	5125936	paymentAuthorized	payment_3796020982-3~12079	1477915520	 Demo AVS ResultMessage	\N	\N	\N	\N	\N	\N	\N	\N	\N	{"seamless_amount":"\\u20ac\\u00a094,49","seamless_paymentType":"PAYPAL","seamless_paymentState":"SUCCESS","seamless_response":"Array\\n(\\n    [elementsclientauth] => disabled\\n    [orderIdent] => payment_3796020982-3---12079\\n    [amount] => 94.49\\n    [currency] => EUR\\n    [paymentType] => PAYPAL\\n    [financialInstitution] => PayPal\\n    [language] => de\\n    [orderNumber] => 5125936\\n    [paymentState] => SUCCESS\\n    [paypalPayerID] => PAYER123456ID\\n    [paypalPayerEmail] => buyer@paypal.com\\n    [paypalPayerLastName] => Consumer\\n    [paypalPayerFirstName] => Test\\n    [paypalPayerAddressName] => Consumer Test\\n    [paypalPayerAddressCountry] => United States\\n    [paypalPayerAddressCountryCode] => US\\n    [paypalPayerAddressCity] => New York\\n    [paypalPayerAddressState] => NY\\n    [paypalPayerAddressStreet1] => Park Row\\n    [paypalPayerAddressStreet2] => 2\\n    [paypalPayerAddressZIP] => 10038\\n    [gatewayReferenceNumber] => DGW_5125936_RN\\n    [gatewayContractNumber] => DemoContractNumber123\\n    [avsResponseCode] => X\\n    [avsResponseMessage] => Demo AVS ResultMessage\\n    [avsProviderResultCode] => X\\n    [avsProviderResultMessage] => Demo AVS ProviderResultMessage\\n    [responseFingerprintOrder] => amount,currency,paymentType,financialInstitution,language,orderNumber,paymentState,paypalPayerID,paypalPayerEmail,paypalPayerLastName,paypalPayerFirstName,paypalPayerAddressName,paypalPayerAddressCountry,paypalPayerAddressCountryCode,paypalPayerAddressCity,paypalPayerAddressState,paypalPayerAddressStreet1,paypalPayerAddressStreet2,paypalPayerAddressZIP,gatewayReferenceNumber,gatewayContractNumber,avsResponseCode,avsResponseMessage,avsProviderResultCode,avsProviderResultMessage,secret,responseFingerprintOrder\\n    [responseFingerprint] => 20ce3c71945382b6486a0280ed2e3dca13537857a463bf197524323e99d65aa4f5cd260fd248a643342b140be2eafa4e475228330df51a009e0449abd2edcf2e\\n    [prefix] => \\/en\\n    [country] => en\\n)\\n"}
12081	0	paymentInfo	1477920281	\N	cancelled	payment_511105104-1~12081	1477920292	 fingerprint error	\N	\N	\N	\N	\N	\N	\N	\N	\N	[]
12081	1	paymentInfo	1477920310	\N	cancelled	payment_511105104-2~12081	1477920335	 	\N	\N	\N	\N	\N	\N	\N	\N	\N	{"seamless_amount":"","seamless_paymentType":"","seamless_paymentState":"","seamless_response":"{\\"elementsclientauth\\":\\"disabled\\",\\"orderIdent\\":\\"payment_511105104-2---12081\\",\\"error_1_errorCode\\":\\"20015\\",\\"error_1_message\\":\\"Your card could not be identified. Please contact your issuing bank.\\",\\"error_1_consumerMessage\\":\\"Ihre Kreditkarte konnte nicht identifiziert werden. Bitte kontaktieren Sie den Herausgeber Ihrer Karte.\\",\\"error_1_paySysMessage\\":\\"Cardholder cancelled authentication on ACS.\\",\\"errors\\":\\"1\\",\\"paymentState\\":\\"FAILURE\\",\\"prefix\\":\\"\\\\\\/en\\",\\"country\\":\\"en\\"}"}
12081	2	paymentInfo	1477920349	\N	cancelled	payment_511105104-3~12081	1477920358	 	\N	\N	\N	\N	\N	\N	\N	\N	\N	{"seamless_amount":"","seamless_paymentType":"","seamless_paymentState":"","seamless_response":"{\\"elementsclientauth\\":\\"disabled\\",\\"orderIdent\\":\\"payment_511105104-3---12081\\",\\"error_1_errorCode\\":\\"20009\\",\\"error_1_message\\":\\"The transaction has not been authorised.\\",\\"error_1_consumerMessage\\":\\"Die Zahlung wurde von Ihnen nicht autorisiert.\\",\\"errors\\":\\"1\\",\\"paymentState\\":\\"FAILURE\\",\\"prefix\\":\\"\\\\\\/en\\",\\"country\\":\\"en\\"}"}
12081	3	paymentInfo	1477920377	\N	cancelled	payment_511105104-4~12081	1477920387	 	\N	\N	\N	\N	\N	\N	\N	\N	\N	{"seamless_amount":"","seamless_paymentType":"","seamless_paymentState":"","seamless_response":"{\\"elementsclientauth\\":\\"disabled\\",\\"orderIdent\\":\\"payment_511105104-4---12081\\",\\"error_1_errorCode\\":\\"20009\\",\\"error_1_message\\":\\"The transaction has not been authorised.\\",\\"error_1_consumerMessage\\":\\"Die Zahlung wurde von Ihnen nicht autorisiert.\\",\\"errors\\":\\"1\\",\\"paymentState\\":\\"FAILURE\\",\\"prefix\\":\\"\\\\\\/en\\",\\"country\\":\\"en\\"}"}
12081	4	paymentInfo	1477920899	\N	cancelled	payment_511105104-5~12081	1477920909	 	\N	\N	\N	\N	\N	\N	\N	\N	\N	{"seamless_amount":"","seamless_paymentType":"","seamless_paymentState":"","seamless_response":"{\\"elementsclientauth\\":\\"disabled\\",\\"orderIdent\\":\\"payment_511105104-5---12081\\",\\"error_1_errorCode\\":\\"20009\\",\\"error_1_message\\":\\"The transaction has not been authorised.\\",\\"error_1_consumerMessage\\":\\"Die Zahlung wurde von Ihnen nicht autorisiert.\\",\\"errors\\":\\"1\\",\\"paymentState\\":\\"FAILURE\\",\\"prefix\\":\\"\\\\\\/en\\",\\"country\\":\\"en\\"}"}
12081	5	paymentInfo	1477920948	9924015	paymentAuthorized	payment_511105104-6~12081	1477921248	 Demo AVS ResultMessage	\N	\N	\N	\N	\N	\N	\N	\N	\N	{"seamless_amount":"\\u20ac\\u00a012,79","seamless_paymentType":"INVOICE","seamless_paymentState":"SUCCESS","seamless_response":"Array\\n(\\n    [elementsclientauth] => disabled\\n    [orderIdent] => payment_511105104-6---12081\\n    [amount] => 12.79\\n    [currency] => EUR\\n    [paymentType] => INVOICE\\n    [financialInstitution] => payolution\\n    [language] => de\\n    [orderNumber] => 9924015\\n    [paymentState] => SUCCESS\\n    [gatewayReferenceNumber] => DGW_9924015_RN\\n    [gatewayContractNumber] => DemoContractNumber123\\n    [avsResponseCode] => X\\n    [avsResponseMessage] => Demo AVS ResultMessage\\n    [avsProviderResultCode] => X\\n    [avsProviderResultMessage] => Demo AVS ProviderResultMessage\\n    [responseFingerprintOrder] => amount,currency,paymentType,financialInstitution,language,orderNumber,paymentState,gatewayReferenceNumber,gatewayContractNumber,avsResponseCode,avsResponseMessage,avsProviderResultCode,avsProviderResultMessage,secret,responseFingerprintOrder\\n    [responseFingerprint] => 53dfbabab9ca3be143c66982eb3aee71cc5867ab5dfd049d1a320432dabdd0f30bdec078109c1cdd2aabc400b32f5fc2ea86209f51c4edb0f16670d8c5ee2d2c\\n    [prefix] => \\/en\\n    [country] => en\\n)\\n"}
12085	0	paymentInfo	1479380710	1174098	paymentAuthorized	payment_996021693-1~12085	1479380725	 Demo AVS ResultMessage	€ 37,91	MASTERPASS	SUCCESS	\N	\N	\N	\N	\N	\N	{"qpay_amount":"\\u20ac\\u00a037,91","qpay_paymentType":"MASTERPASS","qpay_paymentState":"SUCCESS","qpay_response":{"controller":"handle-payment","action":"server-side-q-pay","module":"website","checkouttenant":"masterpass","elementsclientauth":"disabled","amount":"37.91","currency":"EUR","paymentType":"MASTERPASS","financialInstitution":"Visa","language":"en","orderNumber":"1174098","paymentState":"SUCCESS","masterpassShippingAddressRecipientName":"Thomas Muster","masterpassShippingAddressRecipientPhoneNumber":"AT+43-650382024","masterpassShippingAddressCity":"Graz","masterpassShippingAddressCountry":"AT","masterpassShippingAddressCountrySubdivision":"ST","masterpassShippingAddressPostalCode":"8020","masterpassShippingAddressAddressLine1":"Reininghausstra\\u00dfe 13a","masterpassBillingAddressCity":"Graz","masterpassBillingAddressCountry":"AT","masterpassBillingAddressCountrySubdivision":"ST","masterpassBillingAddressPostalCode":"8020","masterpassBillingAddressAddressLine1":"Reininghausstra\\u00dfe 13a","orderIdent":"payment_996021693-1~12085","authenticated":"No","anonymousPan":"0004","expiry":"11\\/2018","cardholder":"Thomas Muster","maskedPan":"940000******0004","gatewayReferenceNumber":"DGW_1174098_RN","gatewayContractNumber":"DemoContractNumber123","avsResponseCode":"X","avsResponseMessage":"Demo AVS ResultMessage","avsProviderResultCode":"X","avsProviderResultMessage":"Demo AVS ProviderResultMessage","responseFingerprintOrder":"amount,currency,paymentType,financialInstitution,language,orderNumber,paymentState,masterpassShippingAddressRecipientName,masterpassShippingAddressRecipientPhoneNumber,masterpassShippingAddressCity,masterpassShippingAddressCountry,masterpassShippingAddressCountrySubdivision,masterpassShippingAddressPostalCode,masterpassShippingAddressAddressLine1,masterpassBillingAddressCity,masterpassBillingAddressCountry,masterpassBillingAddressCountrySubdivision,masterpassBillingAddressPostalCode,masterpassBillingAddressAddressLine1,orderIdent,authenticated,anonymousPan,expiry,cardholder,maskedPan,gatewayReferenceNumber,gatewayContractNumber,avsResponseCode,avsResponseMessage,avsProviderResultCode,avsProviderResultMessage,secret,responseFingerprintOrder","responseFingerprint":"997ffd9cb3c8329b9495418a6407f90a","country":"en"}}
12094	0	paymentInfo	1480533502	7574692	paymentAuthorized	payment_3371320923-1~12094	1480533516	 Demo AVS ResultMessage	€ 75,85	SOFORTUEBERWEISUNG	SUCCESS	\N	\N	\N	\N	\N	\N	{"qpay_amount":"\\u20ac\\u00a075,85","qpay_paymentType":"SOFORTUEBERWEISUNG","qpay_paymentState":"SUCCESS","qpay_response":{"mode":"success","amount":"75.85","currency":"EUR","paymentType":"SOFORTUEBERWEISUNG","financialInstitution":"sofortueberweisung","language":"en","orderNumber":"7574692","paymentState":"SUCCESS","orderIdent":"payment_3371320923-1~12094","senderAccountOwner":"J\\u00fcrgen Mustermann","senderAccountNumber":"112233","senderBankNumber":"88888888","senderBankName":"Testbank ","senderBIC":"PNAGDE00000","senderIBAN":"DE35888888880000112233","senderCountry":"DE","securityCriteria":"1","gatewayReferenceNumber":"DGW_7574692_RN","gatewayContractNumber":"DemoContractNumber123","avsResponseCode":"X","avsResponseMessage":"Demo AVS ResultMessage","avsProviderResultCode":"X","avsProviderResultMessage":"Demo AVS ProviderResultMessage","responseFingerprintOrder":"amount,currency,paymentType,financialInstitution,language,orderNumber,paymentState,orderIdent,senderAccountOwner,senderAccountNumber,senderBankNumber,senderBankName,senderBIC,senderIBAN,senderCountry,securityCriteria,gatewayReferenceNumber,gatewayContractNumber,avsResponseCode,avsResponseMessage,avsProviderResultCode,avsProviderResultMessage,secret,responseFingerprintOrder","responseFingerprint":"1150b00dcd8d54aaec3f1ae2af29987e","prefix":"\\/en","controller":"payment","action":"payment-status","pimcore_request_source":"staticroute","country":"en"}}
