3569	1297	1	12	1297	variant	,250,	,250,100,11148,	default	1	1	Indoor Felt	Football Balls Indoor Felt	#;#black#;#yellow#;#	#;#m#;#w#;#b#;#g#;#	\N	\N	\N	0	0	0	\N	\N	\N	66424	66250	250	0	0	0	0
3570	1350	1	12	1350	variant	,250,	,250,100,11148,	default	1	1	FORCE 100	Football Balls FORCE 100	#;#white#;#black#;#red#;#silver#;#	#;#w#;#m#;#b#;#g#;#	\N	\N	\N	0	0	0	\N	\N	\N	66426	66250	250	0	0	0	0
3571	1288	1	12	1288	variant	,250,	,250,100,11148,	default	1	1	FORCE Multiground	Football Balls FORCE Multiground	#;#black#;#Orange#;#	#;#m#;#w#;#b#;#g#;#	\N	\N	\N	0	0	0	\N	\N	\N	79652	66250	250	0	0	0	0
3572	1306	1	12	1306	variant	,250,	,250,100,11148,	default	1	1	FORCE 10	Football Balls FORCE 10	#;#black#;#yellow#;#Orange#;#	#;#m#;#w#;#b#;#g#;#	\N	\N	\N	0	0	0	\N	\N	\N	79652	66250	250	0	0	0	0
3573	1342	1	12	1342	variant	,250,	,250,100,11148,	default	1	1	TEAM Training	Football Balls TEAM Training	#;#black#;#white#;#	#;#m#;#w#;#b#;#g#;#	\N	\N	\N	0	0	0	\N	\N	\N	66423	66250	250	0	0	0	0
3575	1275	1	12	1275	variant	,250,	,250,100,11148,	default	1	1	FORCE mini	Football Balls FORCE mini	#;#black#;#Orange#;#yellow#;#	#;#m#;#w#;#b#;#g#;#	\N	\N	\N	0	0	0	\N	\N	\N	79652	66250	250	0	0	0	0
3576	1284	1	12	1284	variant	,250,	,250,100,11148,	default	1	1	FORCE 30	Football Balls FORCE 30	#;#Orange#;#black#;#	#;#m#;#w#;#b#;#g#;#	\N	\N	\N	0	0	0	\N	\N	\N	79652	66250	250	0	0	0	0
3577	1290	1	12	1290	variant	,256,	,256,247,100,11148,	default	1	1	FORCE 100 FS	Football Shinguards FORCE 100 FS	#;#black#;#red#;#white#;#	#;#m#;#	\N	\N	\N	0	0	0	\N	\N	\N	66426	77000	256	0	0	0	0
3578	1192	1	12	1192	variant	,495,	,495,100,11148,	default	1	1	FORCE Shoe Bag	Teamsport Bags FORCE Shoe Bag	#;#black#;#lime#;#	#;#m#;#w#;#b#;#g#;#	\N	\N	\N	0	0	0	\N	\N	\N	66424	66250	495	0	0	0	0
3579	1342	1	12	1342	variant	,250,	,250,100,11148,	default	1	1	TEAM Training	Football Balls TEAM Training	#;#black#;#white#;#	#;#m#;#w#;#b#;#g#;#	\N	\N	\N	0	0	0	\N	\N	\N	66423	66250	250	0	0	0	0
3580	1284	1	12	1284	variant	,250,	,250,100,11148,	default	1	1	FORCE 30	Football Balls FORCE 30	#;#Orange#;#black#;#	#;#m#;#w#;#b#;#g#;#	\N	\N	\N	0	0	0	\N	\N	\N	79652	66250	250	0	0	0	0
3581	1281	1	12	1281	variant	,250,	,250,100,11148,	default	1	1	TEAM 290 Lite HS	Football Balls TEAM 290 Lite HS	#;#black#;#blue#;#white#;#	#;#m#;#w#;#b#;#g#;#	\N	\N	\N	0	0	0	\N	\N	\N	66421	66250	250	0	0	0	0
3582	1288	1	12	1288	variant	,250,	,250,100,11148,	default	1	1	FORCE Multiground	Football Balls FORCE Multiground	#;#black#;#Orange#;#	#;#m#;#w#;#b#;#g#;#	\N	\N	\N	0	0	0	\N	\N	\N	79652	66250	250	0	0	0	0
3584	1284	1	12	1284	variant	,250,	,250,100,11148,	default	1	1	FORCE 30	Football Balls FORCE 30	#;#Orange#;#black#;#	#;#m#;#w#;#b#;#g#;#	\N	\N	\N	0	0	0	\N	\N	\N	79652	66250	250	0	0	0	0
3585	1342	1	12	1342	variant	,250,	,250,100,11148,	default	1	1	TEAM Training	Football Balls TEAM Training	#;#black#;#white#;#	#;#m#;#w#;#b#;#g#;#	\N	\N	\N	0	0	0	\N	\N	\N	66423	66250	250	0	0	0	0
3586	1357	1	12	1357	variant	,250,	,250,100,11148,	default	1	1	FORCE 3000	Football Balls FORCE 3000	#;#white#;#black#;#blue#;#red#;#	#;#m#;#w#;#b#;#g#;#	\N	\N	\N	0	0	0	\N	\N	\N	66421	66250	250	0	0	0	0
3587	1338	1	12	1338	variant	,250,	,250,100,11148,	default	1	1	FORCE 1000	Football Balls FORCE 1000	#;#black#;#white#;#blue#;#green#;#	#;#m#;#w#;#b#;#g#;#	\N	\N	\N	0	0	0	\N	\N	\N	66421	66250	250	0	0	0	0
3589	1301	1	12	1301	variant	,250,	,250,100,11148,	default	1	1	FORCE Indoor	Football Balls FORCE Indoor	#;#black#;#yellow#;#	#;#m#;#w#;#b#;#g#;#	\N	\N	\N	0	0	0	\N	\N	\N	66424	66250	250	0	0	0	0
3590	1290	1	12	1290	variant	,256,	,256,247,100,11148,	default	1	1	FORCE 100 FS	Football Shinguards FORCE 100 FS	#;#black#;#red#;#white#;#	#;#m#;#	\N	\N	\N	0	0	0	\N	\N	\N	66426	77000	256	0	0	0	0
3591	1275	1	12	1275	variant	,250,	,250,100,11148,	default	1	1	FORCE mini	Football Balls FORCE mini	#;#white#;#black#;#green#;#	#;#m#;#w#;#b#;#g#;#	\N	\N	\N	0	0	0	\N	\N	\N	66426	66250	250	0	0	0	0
3593	1284	1	12	1284	variant	,250,	,250,100,11148,	default	1	1	FORCE 30	Football Balls FORCE 30	#;#black#;#blue#;#white#;#	#;#m#;#w#;#b#;#g#;#	\N	\N	\N	0	0	0	\N	\N	\N	66421	66250	250	0	0	0	0
3594	1290	1	12	1290	variant	,256,	,256,247,100,11148,	default	1	1	FORCE 100 FS	Football Shinguards FORCE 100 FS	#;#black#;#red#;#white#;#	#;#m#;#	\N	\N	\N	0	0	0	\N	\N	\N	66426	77000	256	0	0	0	0
3595	1301	1	12	1301	variant	,250,	,250,100,11148,	default	1	1	FORCE Indoor	Football Balls FORCE Indoor	#;#black#;#yellow#;#	#;#m#;#w#;#b#;#g#;#	\N	\N	\N	0	0	0	\N	\N	\N	66424	66250	250	0	0	0	0
3596	1284	1	12	1284	variant	,250,	,250,100,11148,	default	1	1	FORCE 30	Football Balls FORCE 30	#;#black#;#yellow#;#	#;#m#;#w#;#b#;#g#;#	\N	\N	\N	0	0	0	\N	\N	\N	66424	66250	250	0	0	0	0
3598	1284	1	12	1284	variant	,250,	,250,100,11148,	default	1	1	FORCE 30	Football Balls FORCE 30	#;#black#;#blue#;#white#;#	#;#m#;#w#;#b#;#g#;#	\N	\N	\N	0	0	0	\N	\N	\N	66421	66250	250	0	0	0	0
3599	1301	1	12	1301	variant	,250,	,250,100,11148,	default	1	1	FORCE Indoor	Football Balls FORCE Indoor	#;#black#;#yellow#;#	#;#m#;#w#;#b#;#g#;#	\N	\N	\N	0	0	0	\N	\N	\N	66424	66250	250	0	0	0	0
3600	1328	1	12	1328	variant	,250,	,250,100,11148,	default	1	1	FORCE 300	Football Balls FORCE 300	#;#white#;#black#;#blue#;#silver#;#	#;#m#;#w#;#b#;#g#;#	\N	\N	\N	0	0	0	\N	\N	\N	66421	66250	250	0	0	0	0
3601	1275	1	12	1275	variant	,250,	,250,100,11148,	default	1	1	FORCE mini	Football Balls FORCE mini	#;#black#;#blue#;#	#;#m#;#w#;#b#;#g#;#	\N	\N	\N	0	0	0	\N	\N	\N	66421	66250	250	0	0	0	0
3602	1271	1	12	1271	variant	,256,	,256,247,100,11148,	default	1	1	FORCE 50 FS	Football Shinguards FORCE 50 FS	#;#black#;#white#;#red#;#	#;#m#;#	\N	\N	\N	0	0	0	\N	\N	\N	66426	77000	256	0	0	0	0
3604	1284	1	12	1284	variant	,250,	,250,100,11148,	default	1	1	FORCE 30	Football Balls FORCE 30	#;#black#;#yellow#;#	#;#m#;#w#;#b#;#g#;#	\N	\N	\N	0	0	0	\N	\N	\N	66424	66250	250	0	0	0	0
3605	1306	1	12	1306	variant	,250,	,250,100,11148,	default	1	1	FORCE 10	Football Balls FORCE 10	#;#black#;#white#;#green#;#	#;#m#;#w#;#b#;#g#;#	\N	\N	\N	0	0	0	\N	\N	\N	66426	66250	250	0	0	0	0
3606	1350	1	12	1350	variant	,250,	,250,100,11148,	default	1	1	FORCE 100	Football Balls FORCE 100	#;#white#;#black#;#red#;#silver#;#	#;#w#;#m#;#b#;#g#;#	\N	\N	\N	0	0	0	\N	\N	\N	66426	66250	250	0	0	0	0
3607	1306	1	12	1306	variant	,250,	,250,100,11148,	default	1	1	FORCE 10	Football Balls FORCE 10	#;#black#;#yellow#;#Orange#;#	#;#m#;#w#;#b#;#g#;#	\N	\N	\N	0	0	0	\N	\N	\N	79652	66250	250	0	0	0	0
3608	1347	1	12	1347	variant	,250,	,250,100,11148,	default	1	1	FORCE FS50 LW	Football Balls FORCE FS50 LW	#;#black#;#yellow#;#	#;#b#;#g#;#	\N	\N	\N	0	0	0	\N	\N	\N	66424	66200	250	0	0	0	0
3609	1199	1	12	1199	variant	,495,	,495,100,11148,	default	1	1	FORCE Pro Bag Sr.	Teamsport Bags FORCE Pro Bag Sr.	#;#black#;#lime#;#	#;#m#;#w#;#b#;#g#;#	\N	\N	\N	0	0	0	\N	\N	\N	66424	66250	495	0	0	0	0
3610	1306	1	12	1306	variant	,250,	,250,100,11148,	default	1	1	FORCE 10	Football Balls FORCE 10	#;#black#;#blue#;#	#;#m#;#w#;#b#;#g#;#	\N	\N	\N	0	0	0	\N	\N	\N	66421	66250	250	0	0	0	0
3611	1328	1	12	1328	variant	,250,	,250,100,11148,	default	1	1	FORCE 300	Football Balls FORCE 300	#;#white#;#black#;#blue#;#silver#;#	#;#m#;#w#;#b#;#g#;#	\N	\N	\N	0	0	0	\N	\N	\N	66421	66250	250	0	0	0	0
3612	1350	1	12	1350	variant	,250,	,250,100,11148,	default	1	1	FORCE 100	Football Balls FORCE 100	#;#white#;#black#;#red#;#silver#;#	#;#w#;#m#;#b#;#g#;#	\N	\N	\N	0	0	0	\N	\N	\N	66426	66250	250	0	0	0	0
3613	1306	1	12	1306	variant	,250,	,250,100,11148,	default	1	1	FORCE 10	Football Balls FORCE 10	#;#black#;#yellow#;#Orange#;#	#;#m#;#w#;#b#;#g#;#	\N	\N	\N	0	0	0	\N	\N	\N	79652	66250	250	0	0	0	0
3614	1306	1	12	1306	variant	,250,	,250,100,11148,	default	1	1	FORCE 10	Football Balls FORCE 10	#;#black#;#white#;#green#;#	#;#m#;#w#;#b#;#g#;#	\N	\N	\N	0	0	0	\N	\N	\N	66426	66250	250	0	0	0	0
3615	1188	1	12	1188	variant	,495,	,495,100,11148,	default	1	1	FORCE Pro Bag Jr.	Teamsport Bags FORCE Pro Bag Jr.	#;#black#;#lime#;#	#;#m#;#w#;#b#;#g#;#	\N	\N	\N	0	0	0	\N	\N	\N	66424	66250	495	0	0	0	0
3616	1307	1	12	1307	variant	,250,	,250,100,11148,	default	1	1	TEAM 350 Lite HS	Football Balls TEAM 350 Lite HS	#;#black#;#white#;#red#;#	#;#m#;#w#;#b#;#g#;#	\N	\N	\N	0	0	0	\N	\N	\N	66426	66250	250	0	0	0	0
3617	1284	1	12	1284	variant	,250,	,250,100,11148,	default	1	1	FORCE 30	Football Balls FORCE 30	#;#black#;#yellow#;#	#;#m#;#w#;#b#;#g#;#	\N	\N	\N	0	0	0	\N	\N	\N	66424	66250	250	0	0	0	0
3618	1306	1	12	1306	variant	,250,	,250,100,11148,	default	1	1	FORCE 10	Football Balls FORCE 10	#;#black#;#white#;#green#;#	#;#m#;#w#;#b#;#g#;#	\N	\N	\N	0	0	0	\N	\N	\N	66426	66250	250	0	0	0	0
3620	1290	1	12	1290	variant	,256,	,256,247,100,11148,	default	1	1	FORCE 100 FS	Football Shinguards FORCE 100 FS	#;#black#;#red#;#white#;#	#;#m#;#	\N	\N	\N	0	0	0	\N	\N	\N	66426	77000	256	0	0	0	0
3621	1302	1	12	1302	variant	,256,	,256,247,100,11148,	default	1	1	FORCE Light	Football Shinguards FORCE Light	#;#red#;#black#;#white#;#	#;#m#;#	\N	\N	\N	0	0	0	\N	\N	\N	66426	77000	256	0	0	0	0
3622	1294	1	12	1294	variant	,256,	,256,247,100,11148,	default	1	1	FORCE 30 HS	Football Shinguards FORCE 30 HS	#;#black#;#white#;#	#;#m#;#	\N	\N	\N	0	0	0	\N	\N	\N	66423	77000	256	0	0	0	0
3623	1306	1	12	1306	variant	,250,	,250,100,11148,	default	1	1	FORCE 10	Football Balls FORCE 10	#;#black#;#blue#;#	#;#m#;#w#;#b#;#g#;#	\N	\N	\N	0	0	0	\N	\N	\N	66421	66250	250	0	0	0	0
3624	1268	1	12	1268	variant	,495,	,495,100,11148,	default	1	1	FORCE Wash Kit 2P	Teamsport Bags FORCE Wash Kit 2P	#;#black#;#lime#;#	#;#m#;#w#;#b#;#g#;#	\N	\N	\N	0	0	0	\N	\N	\N	66424	66250	495	0	0	0	0
3625	1302	1	12	1302	variant	,256,	,256,247,100,11148,	default	1	1	FORCE Light	Football Shinguards FORCE Light	#;#red#;#black#;#white#;#	#;#m#;#	\N	\N	\N	0	0	0	\N	\N	\N	66426	77000	256	0	0	0	0
3626	1328	1	12	1328	variant	,250,	,250,100,11148,	default	1	1	FORCE 300	Football Balls FORCE 300	#;#white#;#black#;#blue#;#silver#;#	#;#m#;#w#;#b#;#g#;#	\N	\N	\N	0	0	0	\N	\N	\N	66421	66250	250	0	0	0	0
3627	1294	1	12	1294	variant	,256,	,256,247,100,11148,	default	1	1	FORCE 30 HS	Football Shinguards FORCE 30 HS	#;#black#;#white#;#	#;#m#;#	\N	\N	\N	0	0	0	\N	\N	\N	66423	77000	256	0	0	0	0
3628	1306	1	12	1306	variant	,250,	,250,100,11148,	default	1	1	FORCE 10	Football Balls FORCE 10	#;#black#;#blue#;#	#;#m#;#w#;#b#;#g#;#	\N	\N	\N	0	0	0	\N	\N	\N	66421	66250	250	0	0	0	0
3629	1224	1	12	1224	variant	,495,	,495,100,11148,	default	1	1	FORCE Shoulder Bag	Teamsport Bags FORCE Shoulder Bag	#;#black#;#lime#;#	#;#m#;#w#;#b#;#g#;#	\N	\N	\N	0	0	0	\N	\N	\N	66424	66250	495	0	0	0	0
3630	1271	1	12	1271	variant	,256,	,256,247,100,11148,	default	1	1	FORCE 50 FS	Football Shinguards FORCE 50 FS	#;#black#;#white#;#red#;#	#;#m#;#	\N	\N	\N	0	0	0	\N	\N	\N	66426	77000	256	0	0	0	0
3631	1290	1	12	1290	variant	,256,	,256,247,100,11148,	default	1	1	FORCE 100 FS	Football Shinguards FORCE 100 FS	#;#black#;#red#;#white#;#	#;#m#;#	\N	\N	\N	0	0	0	\N	\N	\N	66426	77000	256	0	0	0	0
3632	1294	1	12	1294	variant	,256,	,256,247,100,11148,	default	1	1	FORCE 30 HS	Football Shinguards FORCE 30 HS	#;#black#;#white#;#	#;#m#;#	\N	\N	\N	0	0	0	\N	\N	\N	66423	77000	256	0	0	0	0
3633	1294	1	12	1294	variant	,256,	,256,247,100,11148,	default	1	1	FORCE 30 HS	Football Shinguards FORCE 30 HS	#;#blue#;#white#;#	#;#m#;#	\N	\N	\N	0	0	0	\N	\N	\N	66430	77000	256	0	0	0	0
3635	1302	1	12	1302	variant	,256,	,256,247,100,11148,	default	1	1	FORCE Light	Football Shinguards FORCE Light	#;#red#;#black#;#white#;#	#;#m#;#	\N	\N	\N	0	0	0	\N	\N	\N	66426	77000	256	0	0	0	0
3636	1298	1	12	1298	variant	,256,	,256,247,100,11148,	default	1	1	FORCE 300 HS	Football Shinguards FORCE 300 HS	#;#black#;#white#;#blue#;#	#;#m#;#	\N	\N	\N	0	0	0	\N	\N	\N	66421	77000	256	0	0	0	0
3637	1284	1	12	1284	variant	,250,	,250,100,11148,	default	1	1	FORCE 30	Football Balls FORCE 30	#;#lime#;#black#;#	#;#m#;#w#;#b#;#g#;#	\N	\N	\N	0	0	0	\N	\N	\N	66424	66250	250	0	0	0	0
3638	1176	1	12	1176	variant	,495,	,495,100,11148,	default	1	1	FORCE Equipment Roller	Teamsport Bags FORCE Equipment Roller	#;#black#;#lime#;#	#;#m#;#w#;#b#;#g#;#	\N	\N	\N	0	0	0	\N	\N	\N	66424	66250	495	0	0	0	0
3639	1271	1	12	1271	variant	,256,	,256,247,100,11148,	default	1	1	FORCE 50 FS	Football Shinguards FORCE 50 FS	#;#black#;#white#;#red#;#	#;#m#;#	\N	\N	\N	0	0	0	\N	\N	\N	66426	77000	256	0	0	0	0
3640	1298	1	12	1298	variant	,256,	,256,247,100,11148,	default	1	1	FORCE 300 HS	Football Shinguards FORCE 300 HS	#;#black#;#white#;#blue#;#	#;#m#;#	\N	\N	\N	0	0	0	\N	\N	\N	66421	77000	256	0	0	0	0
3641	1284	1	12	1284	variant	,250,	,250,100,11148,	default	1	1	FORCE 30	Football Balls FORCE 30	#;#lime#;#black#;#	#;#m#;#w#;#b#;#g#;#	\N	\N	\N	0	0	0	\N	\N	\N	66424	66250	250	0	0	0	0
3642	1336	1	12	1336	variant	,250,	,250,100,11148,	default	1	1	TEAM pro	Football Balls TEAM pro	#;#black#;#white#;#	#;#m#;#w#;#b#;#g#;#	\N	\N	\N	0	0	0	\N	\N	\N	66423	66250	250	0	0	0	0
3643	1298	1	12	1298	variant	,256,	,256,247,100,11148,	default	1	1	FORCE 300 HS	Football Shinguards FORCE 300 HS	#;#black#;#white#;#blue#;#	#;#m#;#	\N	\N	\N	0	0	0	\N	\N	\N	66421	77000	256	0	0	0	0
3644	1298	1	12	1298	variant	,256,	,256,247,100,11148,	default	1	1	FORCE 300 HS	Football Shinguards FORCE 300 HS	#;#black#;#white#;#blue#;#	#;#m#;#	\N	\N	\N	0	0	0	\N	\N	\N	66421	77000	256	0	0	0	0
3646	1273	1	12	1273	variant	,256,	,256,247,100,11148,	default	1	1	FORCE 3000 HS	Football Shinguards FORCE 3000 HS	#;#lime#;#silver#;#black#;#	#;#m#;#	\N	\N	\N	0	0	0	\N	\N	\N	66424	77000	256	0	0	0	0
3647	1304	1	12	1304	variant	,256,	,256,247,100,11148,	default	1	1	FORCE 1000 HS	Football Shinguards FORCE 1000 HS	#;#black#;#silver#;#white#;#	#;#m#;#	\N	\N	\N	0	0	0	\N	\N	\N	66424	77000	256	0	0	0	0
3649	1273	1	12	1273	variant	,256,	,256,247,100,11148,	default	1	1	FORCE 3000 HS	Football Shinguards FORCE 3000 HS	#;#lime#;#silver#;#black#;#	#;#m#;#	\N	\N	\N	0	0	0	\N	\N	\N	66424	77000	256	0	0	0	0
3650	1298	1	12	1298	variant	,256,	,256,247,100,11148,	default	1	1	FORCE 300 HS	Football Shinguards FORCE 300 HS	#;#black#;#white#;#blue#;#	#;#m#;#	\N	\N	\N	0	0	0	\N	\N	\N	66421	77000	256	0	0	0	0
3652	1304	1	12	1304	variant	,256,	,256,247,100,11148,	default	1	1	FORCE 1000 HS	Football Shinguards FORCE 1000 HS	#;#black#;#silver#;#white#;#	#;#m#;#	\N	\N	\N	0	0	0	\N	\N	\N	66424	77000	256	0	0	0	0
3653	1290	1	12	1290	variant	,256,	,256,247,100,11148,	default	1	1	FORCE 100 FS	Football Shinguards FORCE 100 FS	#;#black#;#white#;#lime#;#	#;#m#;#	\N	\N	\N	0	0	0	\N	\N	\N	66424	77000	256	0	0	0	0
3654	1273	1	12	1273	variant	,256,	,256,247,100,11148,	default	1	1	FORCE 3000 HS	Football Shinguards FORCE 3000 HS	#;#lime#;#silver#;#black#;#	#;#m#;#	\N	\N	\N	0	0	0	\N	\N	\N	66424	77000	256	0	0	0	0
3655	1298	1	12	1298	variant	,256,	,256,247,100,11148,	default	1	1	FORCE 300 HS	Football Shinguards FORCE 300 HS	#;#black#;#white#;#blue#;#	#;#m#;#	\N	\N	\N	0	0	0	\N	\N	\N	66421	77000	256	0	0	0	0
3657	1304	1	12	1304	variant	,256,	,256,247,100,11148,	default	1	1	FORCE 1000 HS	Football Shinguards FORCE 1000 HS	#;#black#;#silver#;#white#;#	#;#m#;#	\N	\N	\N	0	0	0	\N	\N	\N	66424	77000	256	0	0	0	0
3659	1311	1	12	1311	variant	,253,	,253,247,100,11148,	default	1	1	FORCE 3000 FS	Football Goalkeeper Gloves FORCE 3000 FS	#;#black#;#red#;#white#;#	#;#m#;#	\N	\N	\N	0	0	0	\N	\N	\N	66426	77000	253	0	0	0	0
3660	1309	1	12	1309	variant	,256,	,256,247,100,11148,	default	1	1	FORCE 500 FS	Football Shinguards FORCE 500 FS	#;#black#;#white#;#blue#;#	#;#m#;#	\N	\N	\N	0	0	0	\N	\N	\N	66421	77000	256	0	0	0	0
3661	1317	1	12	1317	variant	,253,	,253,247,100,11148,	default	1	1	FORCE 3000 PG	Football Goalkeeper Gloves FORCE 3000 PG	#;#black#;#blue#;#white#;#	#;#m#;#	\N	\N	\N	0	0	0	\N	\N	\N	66421	77000	253	0	0	0	0
3662	1304	1	12	1304	variant	,256,	,256,247,100,11148,	default	1	1	FORCE 1000 HS	Football Shinguards FORCE 1000 HS	#;#black#;#silver#;#white#;#	#;#m#;#	\N	\N	\N	0	0	0	\N	\N	\N	66424	77000	256	0	0	0	0
3663	1309	1	12	1309	variant	,256,	,256,247,100,11148,	default	1	1	FORCE 500 FS	Football Shinguards FORCE 500 FS	#;#black#;#white#;#blue#;#	#;#m#;#	\N	\N	\N	0	0	0	\N	\N	\N	66421	77000	256	0	0	0	0
3664	1290	1	12	1290	variant	,256,	,256,247,100,11148,	default	1	1	FORCE 100 FS	Football Shinguards FORCE 100 FS	#;#black#;#white#;#lime#;#	#;#m#;#	\N	\N	\N	0	0	0	\N	\N	\N	66424	77000	256	0	0	0	0
3665	1311	1	12	1311	variant	,253,	,253,247,100,11148,	default	1	1	FORCE 3000 FS	Football Goalkeeper Gloves FORCE 3000 FS	#;#black#;#red#;#white#;#	#;#m#;#	\N	\N	\N	0	0	0	\N	\N	\N	66426	77000	253	0	0	0	0
3666	1317	1	12	1317	variant	,253,	,253,247,100,11148,	default	1	1	FORCE 3000 PG	Football Goalkeeper Gloves FORCE 3000 PG	#;#black#;#blue#;#white#;#	#;#m#;#	\N	\N	\N	0	0	0	\N	\N	\N	66421	77000	253	0	0	0	0
3667	1304	1	12	1304	variant	,256,	,256,247,100,11148,	default	1	1	FORCE 1000 HS	Football Shinguards FORCE 1000 HS	#;#black#;#silver#;#white#;#	#;#m#;#	\N	\N	\N	0	0	0	\N	\N	\N	66424	77000	256	0	0	0	0
3668	1309	1	12	1309	variant	,256,	,256,247,100,11148,	default	1	1	FORCE 500 FS	Football Shinguards FORCE 500 FS	#;#black#;#white#;#blue#;#	#;#m#;#	\N	\N	\N	0	0	0	\N	\N	\N	66421	77000	256	0	0	0	0
3670	1311	1	12	1311	variant	,253,	,253,247,100,11148,	default	1	1	FORCE 3000 FS	Football Goalkeeper Gloves FORCE 3000 FS	#;#black#;#red#;#white#;#	#;#m#;#	\N	\N	\N	0	0	0	\N	\N	\N	66426	77000	253	0	0	0	0
3671	1317	1	12	1317	variant	,253,	,253,247,100,11148,	default	1	1	FORCE 3000 PG	Football Goalkeeper Gloves FORCE 3000 PG	#;#black#;#blue#;#white#;#	#;#m#;#	\N	\N	\N	0	0	0	\N	\N	\N	66421	77000	253	0	0	0	0
3673	1309	1	12	1309	variant	,256,	,256,247,100,11148,	default	1	1	FORCE 500 FS	Football Shinguards FORCE 500 FS	#;#black#;#white#;#blue#;#	#;#m#;#	\N	\N	\N	0	0	0	\N	\N	\N	66421	77000	256	0	0	0	0
3674	1298	1	12	1298	variant	,256,	,256,247,100,11148,	default	1	1	FORCE 300 HS	Football Shinguards FORCE 300 HS	#;#white#;#black#;#lime#;#	#;#m#;#	\N	\N	\N	0	0	0	\N	\N	\N	66424	77000	256	0	0	0	0
3675	1311	1	12	1311	variant	,253,	,253,247,100,11148,	default	1	1	FORCE 3000 FS	Football Goalkeeper Gloves FORCE 3000 FS	#;#black#;#red#;#white#;#	#;#m#;#	\N	\N	\N	0	0	0	\N	\N	\N	66426	77000	253	0	0	0	0
3676	1317	1	12	1317	variant	,253,	,253,247,100,11148,	default	1	1	FORCE 3000 PG	Football Goalkeeper Gloves FORCE 3000 PG	#;#black#;#blue#;#white#;#	#;#m#;#	\N	\N	\N	0	0	0	\N	\N	\N	66421	77000	253	0	0	0	0
3677	1271	1	12	1271	variant	,256,	,256,247,100,11148,	default	1	1	FORCE 50 FS	Football Shinguards FORCE 50 FS	#;#black#;#white#;#lime#;#	#;#m#;#	\N	\N	\N	0	0	0	\N	\N	\N	66424	77000	256	0	0	0	0
3678	1309	1	12	1309	variant	,256,	,256,247,100,11148,	default	1	1	FORCE 500 FS	Football Shinguards FORCE 500 FS	#;#black#;#white#;#blue#;#	#;#m#;#	\N	\N	\N	0	0	0	\N	\N	\N	66421	77000	256	0	0	0	0
3679	1311	1	12	1311	variant	,253,	,253,247,100,11148,	default	1	1	FORCE 3000 FS	Football Goalkeeper Gloves FORCE 3000 FS	#;#black#;#red#;#white#;#	#;#m#;#	\N	\N	\N	0	0	0	\N	\N	\N	66426	77000	253	0	0	0	0
3680	1298	1	12	1298	variant	,256,	,256,247,100,11148,	default	1	1	FORCE 300 HS	Football Shinguards FORCE 300 HS	#;#white#;#black#;#lime#;#	#;#m#;#	\N	\N	\N	0	0	0	\N	\N	\N	66424	77000	256	0	0	0	0
3681	1305	1	12	1305	variant	,253,	,253,247,100,11148,	default	1	1	FORCE 300 AG	Football Goalkeeper Gloves FORCE 300 AG	#;#blue#;#black#;#silver#;#	#;#m#;#	\N	\N	\N	0	0	0	\N	\N	\N	66421	77000	253	0	0	0	0
3682	1281	1	12	1281	variant	,250,	,250,100,11148,	default	1	1	TEAM 290 Lite HS	Football Balls TEAM 290 Lite HS	#;#black#;#white#;#yellow#;#	#;#m#;#w#;#b#;#g#;#	\N	\N	\N	0	0	0	\N	\N	\N	66423	66250	250	0	0	0	0
3683	1271	1	12	1271	variant	,256,	,256,247,100,11148,	default	1	1	FORCE 50 FS	Football Shinguards FORCE 50 FS	#;#black#;#white#;#lime#;#	#;#m#;#	\N	\N	\N	0	0	0	\N	\N	\N	66424	77000	256	0	0	0	0
3684	1273	1	12	1273	variant	,256,	,256,247,100,11148,	default	1	1	FORCE 3000 HS	Football Shinguards FORCE 3000 HS	#;#lime#;#silver#;#black#;#	#;#m#;#	\N	\N	\N	0	0	0	\N	\N	\N	66424	77000	256	0	0	0	0
3685	1298	1	12	1298	variant	,256,	,256,247,100,11148,	default	1	1	FORCE 300 HS	Football Shinguards FORCE 300 HS	#;#white#;#black#;#lime#;#	#;#m#;#	\N	\N	\N	0	0	0	\N	\N	\N	66424	77000	256	0	0	0	0
3686	1305	1	12	1305	variant	,253,	,253,247,100,11148,	default	1	1	FORCE 300 AG	Football Goalkeeper Gloves FORCE 300 AG	#;#blue#;#black#;#silver#;#	#;#m#;#	\N	\N	\N	0	0	0	\N	\N	\N	66421	77000	253	0	0	0	0
3687	1298	1	12	1298	variant	,256,	,256,247,100,11148,	default	1	1	FORCE 300 HS	Football Shinguards FORCE 300 HS	#;#black#;#white#;#silver#;#	#;#m#;#	\N	\N	\N	0	0	0	\N	\N	\N	66424	77000	256	0	0	0	0
3688	1271	1	12	1271	variant	,256,	,256,247,100,11148,	default	1	1	FORCE 50 FS	Football Shinguards FORCE 50 FS	#;#black#;#white#;#lime#;#	#;#m#;#	\N	\N	\N	0	0	0	\N	\N	\N	66424	77000	256	0	0	0	0
3689	1273	1	12	1273	variant	,256,	,256,247,100,11148,	default	1	1	FORCE 3000 HS	Football Shinguards FORCE 3000 HS	#;#lime#;#silver#;#black#;#	#;#m#;#	\N	\N	\N	0	0	0	\N	\N	\N	66424	77000	256	0	0	0	0
